year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.439439564415367,1.2033123726797403,0.9862023707226184,1.2581131370842509,1.0258590979356397,Notomys.alexis,Tobermorey East,90,648,6662
9,1.8036445138058554,0.9978746795841651,0.9862023707226184,1.2632500916770046,1.0280890710266053,Notomys.alexis,Tobermorey East,90,648,6662
10,1.7677249708106184,1.8380930470233923,0.9862023707226184,1.2197169979411804,1.030319044117571,Notomys.alexis,Tobermorey East,90,648,6662
12,1.5977138552269028,0.6843550739367494,0.9862023707226184,1.058408778827688,1.0279803333329376,Notomys.alexis,Tobermorey East,90,648,6662
19,0.9034694565663584,0.9326418884991474,0.9862023707226184,0.8151503701975207,1.0794837569161664,Notomys.alexis,Tobermorey East,90,648,6662
24,0.6784778924769772,0.7378205130472909,0.9862023707226184,1.3169938899429026,1.2517110369121447,Notomys.alexis,Tobermorey East,90,648,6662
39,0.9311391001866347,1.0025582382200557,0.9862023707226184,0.4770456874315211,0.998434518659889,Notomys.alexis,Tobermorey East,90,648,6662
43,0.2493746060035852,0.8996694092154429,0.9862023707226184,0.7632998495576587,0.9712158184704168,Notomys.alexis,Tobermorey East,90,648,6662
48,0.8164218933563845,0.7814878184571825,0.9862023707226184,1.419612689126276,0.9995390622482753,Notomys.alexis,Tobermorey East,90,648,6662
55,0.8389629531417375,0.982707953233603,0.9862023707226184,0.7755310200964795,0.8630458941781753,Notomys.alexis,Tobermorey East,90,648,6662
