year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6363881703635876,0.7574944958034612,0.8964082650218413,0.7777576224513025,0.8964086222918203,Notomys.alexis,Tobermorey East,60,268,5804
9,0.8115576109801785,0.7019013839855319,0.8964082650218413,0.8482913401796535,0.8964086222918203,Notomys.alexis,Tobermorey East,60,268,5804
10,0.30048774589331284,0.8417896073444742,0.8964082650218413,0.8374977576492666,0.8964086222918203,Notomys.alexis,Tobermorey East,60,268,5804
12,0.5111315736678532,0.5382838311130687,0.8964082650218413,0.9002603302095042,0.8964086222918204,Notomys.alexis,Tobermorey East,60,268,5804
19,1.3115467670976368,0.9653535631813872,0.8964082650218413,0.7996623849817658,0.8964086222918204,Notomys.alexis,Tobermorey East,60,268,5804
24,0.2904031448123874,0.6199094600876472,0.8964082650218413,0.7522684286788072,0.8964086222918203,Notomys.alexis,Tobermorey East,60,268,5804
39,1.676406861901985,0.45151154629652435,0.8964082650218413,0.8085840973352365,0.8964086222918202,Notomys.alexis,Tobermorey East,60,268,5804
43,1.7439848057338967,0.8642490021231587,0.8964082650218413,0.7814762842582198,0.8964086222918203,Notomys.alexis,Tobermorey East,60,268,5804
48,0.8086347104663538,0.5958049510193056,0.8964082650218413,0.9554068561560664,0.8964086222918203,Notomys.alexis,Tobermorey East,60,268,5804
55,0.9385587164429148,0.7995838360894699,0.8964082650218413,0.9916299482136967,0.8964086222918203,Notomys.alexis,Tobermorey East,60,268,5804
