year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.7175036396755337,0.8204416614144572,0.9840965398276705,1.8542330327927907,1.6112756104247674,Notomys.alexis,Tobermorey East,9000,1205,4732
9,1.2351317070871022,0.9203965200437237,0.9840965398276705,1.6555478117262776,1.5953522398405842,Notomys.alexis,Tobermorey East,9000,1205,4732
10,0.49700995378840895,0.9845058877530993,0.9840965398276705,1.2218978444395925,1.579428869256401,Notomys.alexis,Tobermorey East,9000,1205,4732
12,1.6575077804227156,1.2303051232547018,0.9840965398276705,1.8425203179467045,1.5707577627030558,Notomys.alexis,Tobermorey East,9000,1205,4732
19,2.518783086068382,0.6370462160855412,0.9840965398276705,1.3698757343765684,1.3952738629810317,Notomys.alexis,Tobermorey East,9000,1205,4732
24,1.9231892982422716,0.812378903186958,0.9840965398276705,1.2936451729534453,1.2743531486349764,Notomys.alexis,Tobermorey East,9000,1205,4732
39,0.2399626329022262,0.7045821508806412,0.9840965398276705,1.0241826978271311,1.2084669867318887,Notomys.alexis,Tobermorey East,9000,1205,4732
43,0.3474667352017504,1.1506919659607728,0.9840965398276705,1.0915093061502084,1.2337458739754974,Notomys.alexis,Tobermorey East,9000,1205,4732
48,0.8844446569959816,1.1626959692988739,0.9840965398276705,1.4579291045495435,1.3275334071465796,Notomys.alexis,Tobermorey East,9000,1205,4732
55,0.7452037410640899,1.3807804141958484,0.9840965398276705,1.4079319260134073,1.3708348943623128,Notomys.alexis,Tobermorey East,9000,1205,4732
