year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.158488217220433,0.6762731920043182,1.0182671220544215,0.6658140420947173,0.644302295208341,Notomys.alexis,Tobermorey East,9000,9549,2237
9,0.9902364718959125,1.1156376163678363,1.0182671220544215,0.5551821079708519,0.634730915511987,Notomys.alexis,Tobermorey East,9000,9549,2237
10,0.8493385190370173,0.9340068093867326,1.0182671220544215,0.40603813418326357,0.625159535815633,Notomys.alexis,Tobermorey East,9000,9549,2237
12,0.19057345279996085,1.082729461425499,1.0182671220544215,0.203004774629499,0.6101993370854893,Notomys.alexis,Tobermorey East,9000,9549,2237
19,0.09564005001143505,1.2801291500405114,1.0182671220544215,0.9677526222649285,0.8136510018940164,Notomys.alexis,Tobermorey East,9000,9549,2237
24,1.2858149078970689,1.0395375109288354,1.0182671220544215,1.359373500229698,0.912475996491144,Notomys.alexis,Tobermorey East,9000,9549,2237
39,0.39843163108644775,1.1548082529053045,1.0182671220544215,0.9845943084422434,1.0200234252940816,Notomys.alexis,Tobermorey East,9000,9549,2237
43,0.8770461324513319,0.6849464901725618,1.0182671220544215,1.1667906883712074,1.0532165417863164,Notomys.alexis,Tobermorey East,9000,9549,2237
48,0.48637039505598745,1.1064728537368664,1.0182671220544215,1.0201368396207198,0.99021980982218,Notomys.alexis,Tobermorey East,9000,9549,2237
55,0.9273678319820129,0.5496959070676579,1.0182671220544215,0.7930215167789605,0.8388981571080154,Notomys.alexis,Tobermorey East,9000,9549,2237
